DATE,LAT,LON,Site_name,Latin_name,Sex
2009-08-08 19:09:00,33.14326,-4.30833,oued chouf sherg borj,Tadarida teniotis,male
2009-08-08 19:09:00,33.14326,-4.30833,oued chouf sherg borj,Tadarida teniotis,female
2009-08-08 19:09:00,33.14326,-4.30833,oued chouf sherg borj,Tadarida teniotis,male
2009-08-08 19:09:00,33.14326,-4.30833,oued chouf sherg borj,Eptesicus isabellinus,female
2009-08-08 19:09:00,33.14326,-4.30833,oued chouf sherg borj,Tadarida teniotis,male
2009-07-23 19:00:00,32.65052,-4.21610,mine aujargha,Plecotus teneriffae,male
2009-07-23 19:00:00,32.65052,-4.21610,mine aujargha,Plecotus teneriffae,male
2009-07-23 19:00:00,32.65052,-4.21610,mine aujargha,Plecotus teneriffae,male
2009-08-06 19:00:00,32.98959,-4.49833,jorf sud ouchilas,Hypsugo savii,female
2009-08-06 19:00:00,32.98959,-4.49833,jorf sud ouchilas,Eptesicus isabellinus,female
2009-08-06 19:00:00,32.98959,-4.49833,jorf sud ouchilas,Eptesicus isabellinus,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Hypsugo savii,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Asellia tridens,male
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Eptesicus isabellinus,female
2009-08-19 19:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,male
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Plecotus teneriffae,male
2009-08-31 19:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-09-01 00:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2009-09-01 00:00:00,32.40584,-1.96477,kehf galb nhasse,Eptesicus isabellinus,female
2011-08-17 19:00:00,29.70845,-7.99699,nm taghla,Eptesicus isabellinus,male
2012-08-11 19:00:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,female
2012-08-11 19:00:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,female
2012-08-11 19:00:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,female
2012-08-12 00:01:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,female
2012-08-12 00:01:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,female
2012-08-12 00:01:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,male
2012-08-12 00:01:00,33.54316,-3.90921,kehf jnoun,Plecotus teneriffae,female
2007-09-06 18:27:00,32.71686,-3.61896,mine merija,Plecotus teneriffae,male
2007-09-18 18:10:00,32.37817,-1.39382,nm melha,Eptesicus isabellinus,female
2007-09-18 18:10:00,32.37817,-1.39382,nm melha,Plecotus teneriffae,female
2007-07-01 00:00:01,32.39199,-2.46646,kehf hazma,Hypsugo savii,male
2007-07-01 00:00:01,32.39199,-2.46646,kehf hazma,Rhinopoma hardwickei,male
2007-06-16 19:19:00,33.36258,-4.01554,kehf iselfen,Plecotus teneriffae,male
2007-06-16 19:19:00,33.36258,-4.01554,kehf iselfen,Eptesicus isabellinus,male
2007-06-16 19:19:00,33.36258,-4.01554,kehf iselfen,Plecotus teneriffae,male
2007-06-17 00:00:00,33.36258,-4.01554,kehf iselfen,Eptesicus isabellinus,male
2007-06-17 00:00:00,33.36258,-4.01554,kehf iselfen,Plecotus teneriffae,male
2007-06-17 00:00:00,33.36258,-4.01554,kehf iselfen,Plecotus teneriffae,male
2007-06-17 00:00:00,33.36258,-4.01554,kehf iselfen,Plecotus teneriffae,male
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Hypsugo savii,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2008-06-10 19:17:00,32.25056,-2.52847,nm mengoub,Eptesicus isabellinus,female
2007-05-29 19:10:00,32.59219,-2.53814,nm ain arak,Eptesicus isabellinus,male
2007-05-29 19:10:00,32.59219,-2.53814,nm ain arak,Eptesicus isabellinus,male
2008-08-18 18:52:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2008-08-18 18:52:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,male
2008-08-18 18:52:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2008-08-18 18:52:00,32.91435,-3.35805,oued kaddou,Hypsugo savii,female
2008-08-18 18:52:00,32.91435,-3.35805,oued kaddou,Myotis nattereri,male
2007-05-17 19:01:00,32.61308,-2.29591,nm n'sissa,Eptesicus isabellinus,female
2007-05-17 19:01:00,32.61308,-2.29591,nm n'sissa,Eptesicus isabellinus,female
2007-05-17 19:01:00,32.61308,-2.29591,nm n'sissa,Eptesicus isabellinus,male
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma microphyllum,male
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2007-05-16 19:01:00,32.28452,-2.45582,kehf mengoub2,Rhinopoma hardwickei,female
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Eptesicus isabellinus,male
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Eptesicus isabellinus,male
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Hypsugo savii,female
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Eptesicus isabellinus,male
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Eptesicus isabellinus,male
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Eptesicus isabellinus,male
2009-07-08 00:00:00,32.79039,-3.53284,nm leuh,Hypsugo savii,female
2009-08-16 00:00:00,32.70075,-3.79857,nm taoura,Tadarida teniotis,female
2009-08-16 00:00:00,32.70075,-3.79857,nm taoura,Eptesicus isabellinus,female
2009-08-16 00:00:00,32.70075,-3.79857,nm taoura,Tadarida teniotis,female
2009-08-16 00:00:00,32.70075,-3.79857,nm taoura,Hypsugo savii,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Hypsugo savii,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Asellia tridens,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,female
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Eptesicus isabellinus,male
2009-08-03 19:00:00,32.51506,-1.00983,nm ich,Asellia tridens,male
2009-08-20 00:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-20 00:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-20 00:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-20 00:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-20 00:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-20 00:00:00,32.80970,-1.67328,nm chott tigri,Plecotus teneriffae,(indeterminate)
2009-08-31 19:00:00,33.56919,-3.77324,kehf tachourouint,Plecotus teneriffae,male
2009-08-31 19:00:00,33.56919,-3.77324,kehf tachourouint,Plecotus teneriffae,female
2009-08-20 19:00:00,33.99922,-2.06979,oued berguem,Eptesicus isabellinus,male
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Eptesicus isabellinus,female
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Eptesicus isabellinus,male
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,(indeterminate)
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,(indeterminate)
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,(indeterminate)
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-25 19:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,female
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,female
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,female
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Eptesicus isabellinus,female
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Eptesicus isabellinus,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,female
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,female
2009-08-26 00:00:00,32.32772,-2.80664,nm jbel qob,Tadarida teniotis,male
2008-07-10 20:45:00,32.98139,-3.88893,nm tidarine,Hypsugo savii,male
2008-07-10 20:45:00,32.98139,-3.88893,nm tidarine,Eptesicus isabellinus,male
2007-05-18 00:00:00,32.61308,-2.29591,nm n'sissa,Eptesicus isabellinus,male
2007-05-18 00:00:00,32.61308,-2.29591,nm n'sissa,Eptesicus isabellinus,male
2010-09-21 18:30:00,32.27808,-2.02152,kehf adbaba,Rhinopoma hardwickei,male
2010-09-21 18:30:00,32.27808,-2.02152,kehf adbaba,Plecotus teneriffae,female
2010-09-21 18:30:00,32.27808,-2.02152,kehf adbaba,Plecotus teneriffae,male
2010-09-21 18:30:00,32.27808,-2.02152,kehf adbaba,Rhinopoma hardwickei,male
2010-09-21 18:30:00,32.27808,-2.02152,kehf adbaba,Rhinopoma hardwickei,male
2010-09-21 18:30:00,32.27808,-2.02152,kehf adbaba,Plecotus teneriffae,male
2010-09-22 00:00:00,32.27808,-2.02152,kehf adbaba,Rhinopoma hardwickei,male
2010-09-22 00:00:00,32.27808,-2.02152,kehf adbaba,Rhinopoma hardwickei,male
2011-05-31 18:52:00,29.72124,-7.65661,nm boulaaraiche,Eptesicus isabellinus,female
2011-08-15 19:00:00,29.49452,-8.00029,nm Tiggane,Asellia tridens,male
2011-08-15 19:00:00,29.49452,-8.00029,nm Tiggane,Asellia tridens,male
2011-08-16 19:00:00,29.81277,-7.98925,,Rhinopoma microphyllum,female
2011-08-17 00:00:01,29.81277,-7.98925,,Rhinopoma microphyllum,female
2011-08-17 00:00:01,29.81277,-7.98925,,Rhinopoma microphyllum,female
2011-08-12 19:00:00,29.96985,-7.34755,nm timjerjt,Asellia tridens,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,male
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,male
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,male
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,male
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-17 19:00:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Tadarida teniotis,male
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,male
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2012-07-18 00:01:00,32.91435,-3.35805,oued kaddou,Eptesicus isabellinus,female
2013-07-29 19:30:00,33.65024,-4.16265,,Myotis mystacinus,female
2013-07-29 19:30:00,33.65024,-4.16265,,Plecotus teneriffae,male
2013-07-29 19:30:00,33.65024,-4.16265,,Plecotus teneriffae,female
